Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
JSM,SLM Corporation,22.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,25.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,11.24,$4.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,50.25,$165.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,54,$216M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmbp
SND,"Smart Sand, Inc.",13.9,$475.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",19.835,$116.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smbk
SWHC,Smith & Wesson Holding Corporation,21.07,$1.19B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swhc
SMSI,"Smith Micro Software, Inc.",1.77,$21.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.3,$21.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",38.5,$3.7B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnce
SRAX,"Social Reality, Inc.",6.67,$46.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srax
SCKT,"Socket Mobile, Inc.",3.89,$22.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,38.75,$817.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,36.75,$1.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,20.63,$871.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,16.08,$257.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",13.65,$560.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sedg
SONC,Sonic Corp.,28.54,$1.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",4.8816,$21.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",5,$21.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.429,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snoaw
SONS,"Sonus Networks, Inc.",6.38,$315.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",2.72,$81.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",3.87,$74.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",5.4,$312.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.33,$94.63M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,24.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohob
SOHOM,Sotherly Hotels LP,25.9839,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",28.95,$72.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,90.45,$2.19B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",32.8,$209.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",32.55,$242.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",15.76,$193.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",38.4,$1.01B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",24.8,$463.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oksb
SP,SP Plus Corporation,28.1,$628.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sp
SPAN,"Span-America Medical Systems, Inc.",18.99,$52.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",3.76,$24.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",1.0337,$21.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",27.75,$464.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spke
ONCE,"Spark Therapeutics, Inc.",51.98,$1.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",9.25,$318.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,38.5,$1.44B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,24.2791,$14.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",4.44,$357.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sppi
ANY,Sphere 3D Corp.,0.4996,$25.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.22,$5.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",2.04,$130.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",59.06,$4.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,56.82,$7.64B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",20.75,$426.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",9.59,$405.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",7.71,$59.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.11,$170.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",21.01,$2.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",69.84,$1.19B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",29.24,$5.93B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,11.3,$458.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",1.02,$10.09M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,114.2,$1.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",0.92,$13.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",10.01,$6.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,5.52,$242.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,21.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,58.75,$85.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,26.02,$1.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,26.87,$991.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stbz
SNC,"State National Companies, Inc.",13.8,$578.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,2.8,$56.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stdy
GASS,"StealthGas, Inc.",3.51,$142.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",37.11,$9.05B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",5.3,$248.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,9.9,$89.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",2.1992,$22.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",13.5,$258.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",74.37,$6.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",62.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,8.35,$208.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",39.45,$2.39B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.4,$57.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssfn
SYBT,"Stock Yards Bancorp, Inc.",45.7,$1.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,18.7999,$122.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SGBK,Stonegate Bank,41.93,$530.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk
SSKN,"Strata Skin Sciences, Inc.",0.561,$6.04M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",19.63,$1.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,41.75,$149.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",33.8,$273.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",81.91,$908.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.4,$27.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,3.545,$75.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,5.9,$543.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",15.75,$721.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scmp
SUMR,"Summer Infant, Inc.",2.03,$37.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",28.92,$309.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,14.4,$68.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,9.42,$115.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smmt
SNBC,"Sun Bancorp, Inc.",26.3,$496.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,41.78,$1.13B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,15.25,$193.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",3.85,$80.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",7.6,$650.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,7.65,$1.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,5.85,$607.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/run
SBCP,"Sunshine Bancorp, Inc.",17.26,$137.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbcp
SSH,Sunshine Heart Inc,0.5,$10.45M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssh
SUNW,"Sunworks, Inc.",2.25,$46.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sunw
SMCI,"Super Micro Computer, Inc.",28.5,$1.37B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",3.5,$54.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.44,$4.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",20.59,$297.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",23,$1.14B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",0.7,$38.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sprt
SGRY,"Surgery Partners, Inc.",14.85,$720.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgry
SCAI,"Surgical Care Affiliates, Inc.",45.69,$1.85B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scai
SRDX,"Surmodics, Inc.",25.35,$330.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srdx
SBBX,Sussex Bancorp,18.5,$87.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,170.8,$8.9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.9292,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sivbo
SYKE,"Sykes Enterprises, Incorporated",29.52,$1.27B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,24.82,$15.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/symc
SYNC,"Synacor, Inc.",3.1,$94.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,10.55,$91.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,56.38,$1.97B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",41.21,$1.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sncr
SNDX,"Syndax Pharmaceuticals, Inc.",8.58,$156.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sndx
SGYP,"Synergy Pharmaceuticals, Inc.",5.22,$939.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",10.7547,$19.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgypu
ELOS,Syneron Medical Ltd.,8.3,$292.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",58.9,$8.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snps
SYNT,"Syntel, Inc.",19.89,$1.67B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",0.9,$78.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/symx
SYUT,"Synutra International, Inc.",5.3,$300.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",0.9499,$20.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sypr
SYRS,"Syros Pharmaceuticals, Inc.",16.51,$386.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syrs
SYRX,Sysorex Global,0.43,$11.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/syrx
TROW,"T. Rowe Price Group, Inc.",76.6,$18.65B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trow
TTOO,"T2 Biosystems, Inc.",5.15,$156.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttoo
TRHC,"Tabula Rasa HealthCare, Inc.",13.01,$209.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trhc
TCMD,"Tactile Systems Technology, Inc.",15.28,$256.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcmd
TAIT,Taitron Components Incorporated,1.21,$6.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",49.78,$4.31B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,21.325,$607.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlnd
TNDM,"Tandem Diabetes Care, Inc.",2.2,$67.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tndm
TLF,"Tandy Leather Factory, Inc.",7.8,$72.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",8.13,$320.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tngo
TANH,Tantech Holdings Ltd.,2.41,$56.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tanh
TPIV,TapImmune Inc.,4.4,$36.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tpiv
TEDU,"Tarena International, Inc.",16.68,$933.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tedu
TASR,"TASER International, Inc.",23.85,$1.25B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,7.7,$67.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",15.32,$52.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,17.07,$905.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
AMTD,TD Ameritrade Holding Corporation,43.37,$22.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amtd
TEAR,TearLab Corporation,0.468,$24.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,88.47,$3.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,2.3954,$4.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",8.5,$236.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,11.75,$354.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,3.96,$79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgen
TNAV,"Telenav, Inc.",6.6,$284.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",30.65,$1.42B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttec
TLGT,"Teligent, Inc.",7.24,$384.63M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlgt
TENX,"Tenax Therapeutics, Inc.",1.96,$55.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tenx
GLBL,"TerraForm Global, Inc.",3.9,$694.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/glbl
TERP,"TerraForm Power, Inc.",13.81,$1.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/terp
TRTL,Terrapin 3 Acquisition Corporation,9.99,$152.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trtl
TRTLU,Terrapin 3 Acquisition Corporation,10.3656,$191.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trtlu
TRTLW,Terrapin 3 Acquisition Corporation,0.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trtlw
TVIA,"TerraVia Holdings, Inc.",1.55,$139.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tvia
TBNK,Territorial Bancorp Inc.,32.63,$318.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",129.97,$6.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,9.1,$422.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",192.18,$30.96B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,12.85,$107.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tess
TSRA,Tessera Holding Corporation ,42.9,$2.08B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",43.65,$2.49B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",4.52,$166.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",78.5,$3.61B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.15,$150.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",60,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,71.99,$71.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",50.2,$3.54B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,19.83,$5.62B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",5.2,$284.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,33.95,$1.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",41.8,$1.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",7.85,$434.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tbbk
BONT,"The Bon-Ton Stores, Inc.",1.76,$38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,16.2,$5.29B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,63.31,$3B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",14.9,$391.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,28.8,$134.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,21.4,$1.62B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",3.95,$63.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",22.55,$1.14B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,10.35,$166.75M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",24.24,$983.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",25.05,$135.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,28.1,$665.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flic
GT,The Goodyear Tire & Rubber Company,32.18,$8.4B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gt
HABT,"The Habit Restaurants, Inc.",17.05,$443.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/habt
HCKT,"The Hackett Group, Inc.",18.04,$515.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",39.54,$4.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hain
FITS,The Health and Fitness ETF,25.27,$2.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fits
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",6.74,$41.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,27.2115,$64.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,2.29,$29.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,13.14,$538.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,83.78,$101.98B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/khc
OLD,The Long-Term Care ETF,23.45,$2.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/old
MDCO,The Medicines Company,34.85,$2.47B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdco
MIK,"The Michaels Companies, Inc.",23.53,$4.84B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,142.2,$8.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/midd
NAVG,"The Navigators Group, Inc.",113,$1.65B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/navg
SLIM,The Obesity ETF,22.73,$2.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slim
STKS,"The ONE Group Hospitality, Inc.",2.5497,$63.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stks
ORG,The Organics ETF,24.778,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/org
PCLN,The Priceline Group Inc. ,1557.98,$76.88B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,37.88,$536.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/prsc
BITE,The Restaurant ETF,28.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bite
RMR,The RMR Group Inc.,42.975,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmr
SPNC,The Spectranetics Corporation,23.9,$1.03B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spnc
TTD,"The Trade Desk, Inc.",27.47,$1.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ttd
ULTI,"The Ultimate Software Group, Inc.",190.4,$5.52B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ulti
YORW,The York Water Company,39,$500.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,1.3211,$49.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncty
TBPH,"Theravance Biopharma, Inc.",30.84,$1.6B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tbph
